precip_mm_mean,rh_max_pct_mean,rh_min_pct_mean,spec_humidity_kgkg_mean,solar_rad_wm2_mean,temp_min_c_mean,temp_max_c_mean,wind_speed_ms_mean,burning_index_mean,fuel_moist_100hr_pct_mean,fuel_moist_1000hr_pct_mean,energy_release_component_mean,evapotrans_mm_mean,pot_evapotrans_mm_mean,vpd_kpa_mean,precip_mm_max,rh_max_pct_max,rh_min_pct_max,spec_humidity_kgkg_max,solar_rad_wm2_max,temp_min_c_max,temp_max_c_max,wind_speed_ms_max,burning_index_max,fuel_moist_100hr_pct_max,fuel_moist_1000hr_pct_max,energy_release_component_max,evapotrans_mm_max,pot_evapotrans_mm_max,vpd_kpa_max,precip_mm_min,rh_max_pct_min,rh_min_pct_min,spec_humidity_kgkg_min,solar_rad_wm2_min,temp_min_c_min,temp_max_c_min,wind_speed_ms_min,burning_index_min,fuel_moist_100hr_pct_min,fuel_moist_1000hr_pct_min,energy_release_component_min,evapotrans_mm_min,pot_evapotrans_mm_min,vpd_kpa_min,precip_mm_std,rh_max_pct_std,rh_min_pct_std,spec_humidity_kgkg_std,solar_rad_wm2_std,temp_min_c_std,temp_max_c_std,wind_speed_ms_std,burning_index_std,fuel_moist_100hr_pct_std,fuel_moist_1000hr_pct_std,energy_release_component_std,evapotrans_mm_std,pot_evapotrans_mm_std,vpd_kpa_std,precip_mm_slope,rh_max_pct_slope,rh_min_pct_slope,spec_humidity_kgkg_slope,solar_rad_wm2_slope,temp_min_c_slope,temp_max_c_slope,wind_speed_ms_slope,burning_index_slope,fuel_moist_100hr_pct_slope,fuel_moist_1000hr_pct_slope,energy_release_component_slope,evapotrans_mm_slope,pot_evapotrans_mm_slope,vpd_kpa_slope,label,latitude,longitude,event_date,is_weekend,is_holiday,is_july4_week,pop_density,land_cover_code,lc_agriculture,lc_barren,lc_developed,lc_forest,lc_grassland,lc_shrubland,lc_water,lc_wetland,dist_to_transmission_m,predicted_proba,predicted_label
2.671666666666667,53.62333333333332,20.775,0.0039106666666666,194.67333333333335,9.513333333333351,22.440000000000023,3.9483333333333337,33.2,9.278333333333332,11.648333333333332,53.1,6.178333333333334,4.16,1.4375000000000002,62.2,100.0,55.2,0.00717,245.7,16.55000000000001,30.05000000000001,9.9,81.0,18.5,14.8,74.0,12.6,7.7,2.42,0.0,25.6,4.3,0.00219,56.6,0.6500000000000341,9.850000000000025,1.5,0.0,4.8,9.3,26.0,2.9,2.0,0.39,9.613967125432085,19.92917766046111,12.822124433961791,0.0011265032425854,39.097301128793475,3.6660135782011953,5.308505753348424,1.8870163103575857,26.19147443985033,3.1852834341005756,1.407538237096559,12.909557183213783,1.984615132014825,1.142103322821539,0.5819324846291594,-0.0985245901639344,0.5698305084745763,0.2966351764378994,3.305973881633787e-05,1.4153487079744371,-0.0159266462906365,-0.0147929980550153,-0.0179466518477354,0.2499027507641011,0.0341455959988885,0.0144401222561822,-0.0068908030008335,-0.0346846346207279,-0.0106251736593498,-0.0092083912197832,0,34.2147222191223,-117.86027778,2016-03-31,0,0,0,3.374221611022949,52,False,False,False,False,False,True,False,False,8912.715188683096,0.18,0
3.696666666666667,75.92333333333335,36.3,0.0039673333333333,219.07333333333332,2.211666666666689,13.98666666666669,4.9300000000000015,19.55,13.696666666666667,17.873333333333335,28.05,4.6083333333333325,3.36,0.5878333333333335,36.6,100.0,66.9,0.00831,332.7,13.150000000000034,26.850000000000023,9.9,50.0,18.8,19.8,44.0,8.4,6.2,1.31,0.0,43.1,16.1,0.00166,66.6,-2.9499999999999886,4.75,2.0,0.0,10.0,14.8,14.0,1.5,1.2,0.11,6.8564073844997155,14.634620672303818,12.4942653512188,0.0015381491764093,76.1407181182024,3.786427149115051,5.380705240847975,1.8279587887404176,18.34613946674704,2.1753901310390793,1.2851545518816878,8.365454759505507,1.6024243785242689,1.1911059286786096,0.2714657232301877,-0.0839677688246735,0.0046012781328146,-0.0917032509030286,4.323645457071408e-05,2.20574048346763,0.1180911364267851,0.1834176160044456,-0.0148096693525979,0.3268963601000277,-0.0819727702139483,-0.0476687968880244,0.2670464017782717,0.0490219505418171,0.0402167268685746,0.007188385662684,0,42.3563523530607,-71.9911535159999,2020-05-26,0,0,0,30.874980926513672,71,False,False,False,False,True,False,False,False,2326.202669134201,0.13666666666666666,0
2.9299999999999997,92.515,32.348333333333336,0.010166,290.4516666666667,12.621666666666693,28.585000000000026,3.413333333333334,16.15,14.428333333333333,17.505000000000003,28.383333333333333,7.290000000000001,5.715000000000001,1.3358333333333332,31.8,100.0,77.2,0.01358,329.6,19.15000000000003,36.950000000000045,6.0,46.0,20.8,19.7,47.0,12.4,8.9,2.76,0.0,69.2,13.9,0.00769,124.3,8.350000000000023,15.050000000000011,1.8,0.0,8.8,14.9,12.0,2.0,1.8,0.07,6.0220511455815435,9.04501381977938,13.934555269385369,0.0015086298419426,40.31115847035685,2.8376687419233546,5.1067218774212995,0.9178719349064384,15.73830253447514,2.8836372672180683,1.1450509450092892,8.581164774603089,2.175829343798206,1.416312700877411,0.6628606984544758,-0.0501139205334815,-0.1765629341483745,-0.4115059738816338,-2.8201166990830787e-05,0.2325618227285356,0.0077993887190886,0.1126729647124199,-0.0183161989441511,0.1841900527924423,-0.0683328702417338,-0.0052597943873297,0.1732425673798277,0.0280244512364545,0.0172075576549041,0.0153245345929424,0,44.2852769990571,-105.121949,2018-08-12,1,0,0,1.6458550214767456,21,False,False,True,False,False,False,False,False,2271.3827376690383,0.37333333333333335,1
0.04,75.19833333333332,27.093333333333337,0.0080776666666666,289.2916666666667,15.270000000000024,29.40166666666669,3.22,41.88333333333333,9.981666666666667,9.413333333333332,61.31666666666667,7.781666666666666,5.833333333333334,1.745,1.0,100.0,59.7,0.01177,339.3,27.55000000000001,40.35000000000002,5.0,57.0,15.2,11.3,77.0,11.7,8.1,4.59,0.0,27.5,5.6,0.00561,197.7,9.450000000000044,20.75,2.0,0.0,4.9,8.3,35.0,3.6,3.1,0.39,0.1781385228784985,18.991265463072462,10.916865647041536,0.0012483567421036,31.023508783215064,3.9118111747203055,4.225379338657721,0.5656264963147796,10.798289473595135,2.546598493851924,0.787076164604728,8.670816314255282,1.7916930230619552,1.1370527203647545,0.8946703303452058,0.0032120033342595,0.1499722145040289,0.1533203667685468,9.51764378994165e-06,-1.580652959155321,-0.0121255904417893,-0.0517115865518199,0.0049180327868852,-0.2115865518199499,0.0532786885245901,0.0298860794665184,-0.2412058905251458,-0.0408863573214781,-0.0346485134759655,-0.0064101139205334,0,37.1166999990919,-121.9312,2017-09-19,0,0,0,78.72745666503906,42,False,False,False,True,False,False,False,False,7165.734067007944,0.21333333333333335,0
3.6333333333333337,94.59166666666668,53.440000000000005,0.0101766666666666,226.9383333333333,13.510000000000025,23.998333333333356,3.745,17.9,17.44166666666667,19.381666666666668,21.4,4.583333333333333,3.6416666666666666,0.6733333333333333,85.8,100.0,82.4,0.01258,309.5,19.55000000000001,31.75,9.8,37.0,21.7,20.9,30.0,9.6,6.6,1.76,0.0,73.9,33.0,0.00511,52.0,0.5500000000000114,12.050000000000011,1.2,0.0,14.4,18.1,8.0,1.1,0.9,0.09,12.113486515267004,6.514580868243857,11.18034286892252,0.0017970621086156,58.38485560390544,4.183985340955835,4.083849967317058,1.573046407452749,11.848628612628552,1.5169367891320396,0.6224927487306353,5.559376463837169,1.5634541531138315,1.1434292962643364,0.3437618684819801,0.1063906640733537,-0.0350847457627119,-0.0979994442900806,-6.730369547096416e-05,-1.9681050291747704,-0.1229230341761598,-0.0994526257293692,0.0459433175882189,0.1362600722422895,0.0234426229508196,0.0141011392053348,-0.0250069463739927,-0.0234231731036399,-0.0290775215337593,-0.0023578771881078,0,43.7234210370577,-70.00065968,2015-10-03,1,0,0,123.56117248535156,22,False,False,True,False,False,False,False,False,11860.101245913995,0.12,0
8.07,85.10666666666665,48.813333333333325,0.0049426666666666,122.475,3.23166666666669,13.336666666666687,3.4983333333333335,9.716666666666669,17.711666666666666,22.506666666666664,13.75,2.7433333333333336,1.9516666666666669,0.4341666666666667,111.0,100.0,78.1,0.00967,227.3,16.150000000000034,26.450000000000045,6.2,34.0,23.3,24.6,26.0,5.6,4.1,1.14,0.0,61.6,21.8,0.00189,34.2,-6.849999999999966,2.0500000000000114,1.2,0.0,13.6,20.2,3.0,0.6,0.6,0.0,16.876930013087886,11.07605324813652,14.435921246052231,0.0019797103042841,57.699418324624375,5.453179245989345,5.195140892111485,1.271415440452971,10.806003989552392,2.286853126508614,1.0388882947116544,6.198454108350996,1.2040717955707163,0.8299581649430021,0.2267104737079627,-0.0686468463462073,-0.0348707974437343,0.058238399555432,5.17154765212559e-05,1.873400944706863,0.1423089747151987,0.1393164767991112,0.014206724090025,0.0092525701583773,-0.0098221728257849,-0.0152264517921644,0.0284245623784384,0.0337982772992497,0.0280050013892747,0.0035495971103084,0,36.042599999102,-84.28821667,2020-03-22,1,0,0,35.140018463134766,41,False,False,False,True,False,False,False,False,815.5746467417542,0.18,0
1.7916666666666667,64.225,34.73166666666667,0.0054916666666666,269.40333333333336,9.378333333333352,23.44666666666669,2.7833333333333328,29.2,10.848333333333334,14.755,43.03333333333333,5.968333333333335,4.526666666666666,1.2366666666666668,29.1,100.0,85.5,0.00804,355.1,15.450000000000044,35.25,5.8,64.0,22.2,20.4,74.0,11.2,7.7,3.15,0.0,26.7,8.7,0.00351,123.2,4.650000000000034,11.650000000000034,1.1,0.0,4.7,9.6,9.0,1.2,1.2,0.03,5.4674580219899465,16.87236028736545,17.002632067483617,0.001002590256397,63.98541491795003,2.508458468639434,5.611267434566112,0.9313371510301136,17.020379940921803,3.914523881932798,2.746660093034205,15.17779811288698,2.2245217963018975,1.5482104364573817,0.6727026749529756,-0.0698110586273965,-0.5479827729924979,-0.497985551542095,-2.4569602667407615e-05,2.328085579327592,0.0736454570714087,0.1549319255348705,0.0155598777438177,0.5881633787163101,-0.1300111141983884,-0.1326118366212836,0.6466796332314532,0.0936398999722145,0.0658627396499027,0.0214537371492081,0,38.6055539990799,-121.057307,2014-05-18,1,0,0,0.0425513580441474,21,False,False,True,False,False,False,False,False,4626.31422172032,0.19333333333333333,0
2.776666666666667,93.325,49.193333333333335,0.0025301666666666,169.17333333333335,-10.443333333333308,2.733333333333354,5.146666666666666,17.566666666666666,17.80833333333333,21.248333333333335,17.616666666666667,1.966666666666667,1.4450000000000005,0.2053333333333333,30.1,100.0,82.7,0.00587,292.6,4.650000000000034,19.850000000000023,11.9,36.0,21.5,26.4,29.0,6.2,4.4,0.87,0.0,64.1,21.8,0.0006,59.7,-29.94999999999999,-15.25,2.1,0.0,12.7,18.6,7.0,0.2,0.2,0.0,6.403862549708227,10.790591967079472,12.42821878718838,0.0011371873074486,58.90978375636956,9.874763569602848,7.659224648893795,1.836433742036148,11.78185987958702,2.065695336254169,1.885337429274193,5.919154406576069,1.2830519171967367,0.9107551811546284,0.1744273169228057,0.0240789108085579,-0.1529174770769658,-0.1307418727424284,4.630147263128647e-05,0.8569602667407614,0.4163267574326202,0.320477910530703,-0.0069908307863295,-0.0580161155876632,-0.0311447624340094,-0.0969852736871353,0.1462906362878577,0.0480022228396776,0.0353237010280633,0.0059894415115309,0,46.0414499990574,-89.41429,2019-04-23,0,0,0,4.028182077407837,41,False,False,False,True,False,False,False,False,12175.995929572808,0.06333333333333334,0
0.7100000000000001,68.435,25.96833333333333,0.0062336666666666,200.06833333333336,11.695000000000023,26.48166666666669,3.1383333333333336,43.5,11.153333333333332,9.976666666666668,60.18333333333333,5.906666666666667,4.08,1.6021666666666663,12.4,100.0,81.5,0.01024,280.8,19.75,36.05000000000001,7.2,74.0,21.3,14.8,93.0,9.8,6.6,3.52,0.0,23.2,1.0,0.00209,82.6,4.350000000000023,12.950000000000044,2.1,0.0,4.3,5.8,21.0,0.7,0.7,0.0,2.1526495302301303,27.422477550360036,18.498193530420448,0.0020310538862592,49.92543937936072,4.310700832424657,6.375277553870798,0.9073940097272456,22.254961993527047,5.1720230299392735,2.89006151414733,21.10094126389205,2.4955204311370047,1.598415882470308,1.0351651907894808,0.0210891914420672,0.4984579049736038,0.393400944706863,-1.904973603778828e-06,-2.532900805779383,-0.1525562656293413,-0.258946929702695,0.0114559599888858,-0.6037232564601278,0.1627396499027507,0.1484467907752153,-0.8864406779661017,-0.0874298416226729,-0.0650291747707696,-0.0330088913587107,0,39.1004079990765,-122.496548,2014-11-06,0,0,0,0.0223079290241003,52,False,False,False,False,False,True,False,False,8603.15166522575,0.19,0
0.2066666666666666,60.41000000000001,23.94333333333334,0.0081975,341.1666666666667,17.18333333333335,33.69833333333336,2.496666666666667,48.983333333333334,7.71,9.533333333333331,68.4,9.053333333333333,7.025000000000001,2.4395,6.3,100.0,55.1,0.01221,368.5,23.450000000000045,39.450000000000045,4.5,71.0,12.8,13.0,84.0,13.8,9.9,3.67,0.0,42.4,12.9,0.00565,95.0,6.4500000000000455,16.75,1.3,31.0,5.6,6.8,44.0,3.3,2.4,0.43,1.1130838043721396,12.49588865720775,8.59137875366282,0.0015447455292053,41.95792998813084,4.052680868539027,5.262081073322822,0.670315017154041,8.83646171018443,1.874628852155363,1.9768381038640697,11.8366661973153,1.8840971902272508,1.2807061854044952,0.7876408339676997,-0.0178994165045846,-0.5101139205334815,-0.3641900527924423,-2.4351486524034457e-05,0.5931925534870798,0.1168435676576827,0.1647207557654907,-0.0060739094192831,0.4018060572381217,-0.089347040844679,-0.1126924145595998,0.6566824117810502,0.0472242289524868,0.0307779938871908,0.0294823562100583,0,38.8087179990784,-120.906825,2017-08-05,1,0,0,80.25642242431641,22,False,False,True,False,False,False,False,False,2596.840854283053,0.24,0
